City,Year,Month,Date,Temperature (°C),Total_Consumption_kWh
Gwalior,2020,September,17-09-2020,31.9,3443
Gwalior,2020,September,18-09-2020,30.7,4247
Gwalior,2020,September,19-09-2020,30.1,2730
Gwalior,2020,September,20-09-2020,30.1,3834
Gwalior,2020,September,21-09-2020,31.3,3780
Gwalior,2020,September,22-09-2020,29,3574
Gwalior,2020,September,23-09-2020,29.7,4083
Gwalior,2020,September,24-09-2020,31.1,2684
Gwalior,2020,September,25-09-2020,29.9,3744
Gwalior,2020,September,26-09-2020,30.9,3784
Gwalior,2020,September,27-09-2020,31.2,2880
Gwalior,2020,September,28-09-2020,32.1,4394
Gwalior,2020,September,29-09-2020,32.3,3357
Gwalior,2020,September,30-09-2020,33.1,3966
Gwalior,2020,October,01-10-2020,29.7,3116
Gwalior,2020,October,02-10-2020,30.1,2637
Gwalior,2020,October,03-10-2020,31.5,2887
Gwalior,2020,October,04-10-2020,30.6,2654
Gwalior,2020,October,05-10-2020,30.8,3620
Gwalior,2020,October,06-10-2020,31.5,3311
Gwalior,2020,October,07-10-2020,31.4,3416
Gwalior,2020,October,08-10-2020,31.6,3669
Gwalior,2020,October,09-10-2020,31.6,3510
Gwalior,2020,October,10-10-2020,33,2666
Gwalior,2020,October,11-10-2020,31.7,2891
Gwalior,2020,October,12-10-2020,31.2,4027
Gwalior,2020,October,13-10-2020,30.7,3037
Gwalior,2020,October,14-10-2020,29.8,3390
Gwalior,2020,October,15-10-2020,30.3,3177
Gwalior,2020,October,16-10-2020,28.2,3801
Gwalior,2020,October,17-10-2020,28.5,2666
Gwalior,2020,October,18-10-2020,26.8,3008
Gwalior,2020,October,19-10-2020,26.5,2142
Gwalior,2020,October,20-10-2020,26.8,2965
Gwalior,2020,October,21-10-2020,26.1,2280
Gwalior,2020,October,22-10-2020,24.6,3674
Gwalior,2020,October,23-10-2020,25.2,3443
Gwalior,2020,October,24-10-2020,26.6,2055
Gwalior,2020,October,25-10-2020,25.8,3030
Gwalior,2020,October,26-10-2020,27.2,2112
Gwalior,2020,October,27-10-2020,25.4,2259
Gwalior,2020,October,28-10-2020,27.4,2624
Gwalior,2020,October,29-10-2020,27.4,3900
Gwalior,2020,October,30-10-2020,29.7,2888
Gwalior,2020,October,31-10-2020,28.6,3149
Gwalior,2020,November,01-11-2020,26.2,3650
Gwalior,2020,November,02-11-2020,25.6,2884
Gwalior,2020,November,03-11-2020,25.9,3575
Gwalior,2020,November,04-11-2020,25.8,2136
Gwalior,2020,November,05-11-2020,26.2,2333
Gwalior,2020,November,06-11-2020,26.6,2965
Gwalior,2020,November,07-11-2020,25.9,2975
Gwalior,2020,November,08-11-2020,27.7,2540
Gwalior,2020,November,09-11-2020,26.8,2786
Gwalior,2020,November,10-11-2020,27,3025
Gwalior,2020,November,11-11-2020,26.4,3076
Gwalior,2020,November,12-11-2020,25.1,2493
Gwalior,2020,November,13-11-2020,25.3,3162
Gwalior,2020,November,14-11-2020,25.1,2974
Gwalior,2020,November,15-11-2020,24.3,2746
Gwalior,2020,November,16-11-2020,24,2338
Gwalior,2020,November,17-11-2020,22.9,2884
Gwalior,2020,November,18-11-2020,22.7,2557
Gwalior,2020,November,19-11-2020,21.7,2999
Gwalior,2020,November,20-11-2020,22.1,2866
Gwalior,2020,November,21-11-2020,20,2931
Gwalior,2020,November,22-11-2020,20.1,3015
Gwalior,2020,November,23-11-2020,20.9,2962
Gwalior,2020,November,24-11-2020,22.9,4117
Gwalior,2020,November,25-11-2020,19.8,2457
Gwalior,2020,November,26-11-2020,23,2725
Gwalior,2020,November,27-11-2020,22.5,2830
Gwalior,2020,November,28-11-2020,23.2,2250
Gwalior,2020,November,29-11-2020,21.7,2570
Gwalior,2020,November,30-11-2020,23.3,1644
Gwalior,2020,December,01-12-2020,19.5,3366
Gwalior,2020,December,02-12-2020,20,3469
Gwalior,2020,December,03-12-2020,21,2444
Gwalior,2020,December,04-12-2020,21.3,3402
Gwalior,2020,December,05-12-2020,21.8,2002
Gwalior,2020,December,06-12-2020,21.2,3275
Gwalior,2020,December,07-12-2020,22,3001
Gwalior,2020,December,08-12-2020,21.6,4150
Gwalior,2020,December,09-12-2020,22,3181
Gwalior,2020,December,10-12-2020,21.8,3561
Gwalior,2020,December,11-12-2020,22.1,4254
Gwalior,2020,December,12-12-2020,21.8,2349
Gwalior,2020,December,13-12-2020,20.7,2695
Gwalior,2020,December,14-12-2020,20.8,2967
Gwalior,2020,December,15-12-2020,18,2038
Gwalior,2020,December,16-12-2020,18.7,3733
Gwalior,2020,December,17-12-2020,18.3,3196
Gwalior,2020,December,18-12-2020,16.8,1563
Gwalior,2020,December,19-12-2020,15.9,1550
Gwalior,2020,December,20-12-2020,18.3,1892
Gwalior,2020,December,21-12-2020,16.2,3025
Gwalior,2020,December,22-12-2020,16.6,2716
Gwalior,2020,December,23-12-2020,15.8,3111
Gwalior,2020,December,24-12-2020,17.1,2616
Gwalior,2020,December,25-12-2020,15.7,2823
Gwalior,2020,December,26-12-2020,16,2753
Gwalior,2020,December,27-12-2020,15.6,2703
Gwalior,2020,December,28-12-2020,17.4,2226
Gwalior,2020,December,29-12-2020,18.6,3154
Gwalior,2020,December,30-12-2020,18.8,3823
Gwalior,2020,December,31-12-2020,18.5,3360
Gwalior,2021,January,01-01-2021,16.8,1926
Gwalior,2021,January,02-01-2021,18.4,2883
Gwalior,2021,January,03-01-2021,17.9,2259
Gwalior,2021,January,04-01-2021,19.4,3519
Gwalior,2021,January,05-01-2021,19.5,2901
Gwalior,2021,January,06-01-2021,20.2,2566
Gwalior,2021,January,07-01-2021,20.8,2786
Gwalior,2021,January,08-01-2021,18.6,3309
Gwalior,2021,January,09-01-2021,20.9,2876
Gwalior,2021,January,10-01-2021,20.5,3104
Gwalior,2021,January,11-01-2021,19.9,3621
Gwalior,2021,January,12-01-2021,20.2,2739
Gwalior,2021,January,13-01-2021,19.2,2507
Gwalior,2021,January,14-01-2021,18.8,3439
Gwalior,2021,January,15-01-2021,18.6,3083
Gwalior,2021,January,16-01-2021,17.2,2963
Gwalior,2021,January,17-01-2021,14.3,2343
Gwalior,2021,January,18-01-2021,16.7,2940
Gwalior,2021,January,19-01-2021,13.7,3705
Gwalior,2021,January,20-01-2021,14.8,3130
Gwalior,2021,January,21-01-2021,15.6,3531
Gwalior,2021,January,22-01-2021,14.7,2965
Gwalior,2021,January,23-01-2021,14.7,2809
Gwalior,2021,January,24-01-2021,14.6,2360
Gwalior,2021,January,25-01-2021,15,2748
Gwalior,2021,January,26-01-2021,13.9,2571
Gwalior,2021,January,27-01-2021,14.2,3545
Gwalior,2021,January,28-01-2021,15.5,2948
Gwalior,2021,January,29-01-2021,15.7,3176
Gwalior,2021,January,30-01-2021,17.2,2582
Gwalior,2021,January,31-01-2021,16.7,2930
Gwalior,2021,February,01-02-2021,20.6,2769
Gwalior,2021,February,02-02-2021,21.9,2907
Gwalior,2021,February,03-02-2021,21.5,3020
Gwalior,2021,February,04-02-2021,22.9,3296
Gwalior,2021,February,05-02-2021,23.7,2419
Gwalior,2021,February,06-02-2021,21.4,2749
Gwalior,2021,February,07-02-2021,21.3,2368
Gwalior,2021,February,08-02-2021,24,2486
Gwalior,2021,February,09-02-2021,23.1,2709
Gwalior,2021,February,10-02-2021,21.9,3088
Gwalior,2021,February,11-02-2021,22.5,3780
Gwalior,2021,February,12-02-2021,22.3,2887
Gwalior,2021,February,13-02-2021,21.3,2792
Gwalior,2021,February,14-02-2021,19.8,2377
Gwalior,2021,February,15-02-2021,19.8,4200
Gwalior,2021,February,16-02-2021,17.7,3570
Gwalior,2021,February,17-02-2021,17.9,2620
Gwalior,2021,February,18-02-2021,17.8,3136
Gwalior,2021,February,19-02-2021,18.1,3629
Gwalior,2021,February,20-02-2021,15.8,2606
Gwalior,2021,February,21-02-2021,16.7,3384
Gwalior,2021,February,22-02-2021,17.4,1906
Gwalior,2021,February,23-02-2021,16.8,2622
Gwalior,2021,February,24-02-2021,17.7,3120
Gwalior,2021,February,25-02-2021,18.7,2912
Gwalior,2021,February,26-02-2021,18.5,3712
Gwalior,2021,February,27-02-2021,18.7,3267
Gwalior,2021,February,28-02-2021,20.1,2699
Gwalior,2021,March,01-03-2021,26.7,2256
Gwalior,2021,March,02-03-2021,28.3,3456
Gwalior,2021,March,03-03-2021,27.8,2793
Gwalior,2021,March,04-03-2021,28.1,3239
Gwalior,2021,March,05-03-2021,29.1,3261
Gwalior,2021,March,06-03-2021,28.1,2459
Gwalior,2021,March,07-03-2021,28.2,3004
Gwalior,2021,March,08-03-2021,28.4,3568
Gwalior,2021,March,09-03-2021,27.7,2750
Gwalior,2021,March,10-03-2021,28.5,3400
Gwalior,2021,March,11-03-2021,28.7,2694
Gwalior,2021,March,12-03-2021,27.3,3215
Gwalior,2021,March,13-03-2021,28.8,2138
Gwalior,2021,March,14-03-2021,27.4,2812
Gwalior,2021,March,15-03-2021,26.7,3373
Gwalior,2021,March,16-03-2021,25.6,2967
Gwalior,2021,March,17-03-2021,24.9,2557
Gwalior,2021,March,18-03-2021,23.5,3371
Gwalior,2021,March,19-03-2021,24.8,3727
Gwalior,2021,March,20-03-2021,23.5,2284
Gwalior,2021,March,21-03-2021,22.3,2347
Gwalior,2021,March,22-03-2021,24.5,2619
Gwalior,2021,March,23-03-2021,22,2995
Gwalior,2021,March,24-03-2021,23.1,3600
Gwalior,2021,March,25-03-2021,23.8,2845
Gwalior,2021,March,26-03-2021,23.3,2707
Gwalior,2021,March,27-03-2021,24.3,2625
Gwalior,2021,March,28-03-2021,23.8,2029
Gwalior,2021,March,29-03-2021,25.3,2522
Gwalior,2021,March,30-03-2021,26,2954
Gwalior,2021,March,31-03-2021,24.9,3166
Gwalior,2021,April,01-04-2021,33.1,3955
Gwalior,2021,April,02-04-2021,33.5,3404
Gwalior,2021,April,03-04-2021,35,2575
Gwalior,2021,April,04-04-2021,34.3,3096
Gwalior,2021,April,05-04-2021,33.3,3767
Gwalior,2021,April,06-04-2021,33.9,3534
Gwalior,2021,April,07-04-2021,34.9,4272
Gwalior,2021,April,08-04-2021,35.2,3800
Gwalior,2021,April,09-04-2021,35,3151
Gwalior,2021,April,10-04-2021,34.9,3490
Gwalior,2021,April,11-04-2021,35,3038
Gwalior,2021,April,12-04-2021,35.1,4709
Gwalior,2021,April,13-04-2021,32.9,3760
Gwalior,2021,April,14-04-2021,32.4,4502
Gwalior,2021,April,15-04-2021,32.8,3973
Gwalior,2021,April,16-04-2021,30.2,3499
Gwalior,2021,April,17-04-2021,30.3,3562
Gwalior,2021,April,18-04-2021,30.2,2942
Gwalior,2021,April,19-04-2021,31.3,4212
Gwalior,2021,April,20-04-2021,27.6,4688
Gwalior,2021,April,21-04-2021,28.9,4529
Gwalior,2021,April,22-04-2021,29.1,3985
Gwalior,2021,April,23-04-2021,30.2,4281
Gwalior,2021,April,24-04-2021,28.5,3340
Gwalior,2021,April,25-04-2021,28.4,3881
Gwalior,2021,April,26-04-2021,30.7,4576
Gwalior,2021,April,27-04-2021,30.7,3850
Gwalior,2021,April,28-04-2021,30.6,3556
Gwalior,2021,April,29-04-2021,31.2,3414
Gwalior,2021,April,30-04-2021,32.2,3392
Gwalior,2021,May,01-05-2021,35.8,3993
Gwalior,2021,May,02-05-2021,37.4,3748
Gwalior,2021,May,03-05-2021,37.4,4531
Gwalior,2021,May,04-05-2021,37.2,3814
Gwalior,2021,May,05-05-2021,38.8,3910
Gwalior,2021,May,06-05-2021,39.3,3530
Gwalior,2021,May,07-05-2021,39.3,4715
Gwalior,2021,May,08-05-2021,39.1,3255
Gwalior,2021,May,09-05-2021,38.9,3577
Gwalior,2021,May,10-05-2021,37.8,4359
Gwalior,2021,May,11-05-2021,38,3704
Gwalior,2021,May,12-05-2021,39,4513
Gwalior,2021,May,13-05-2021,37.1,4344
Gwalior,2021,May,14-05-2021,36.3,3782
Gwalior,2021,May,15-05-2021,35.5,3309
Gwalior,2021,May,16-05-2021,35.6,3434
Gwalior,2021,May,17-05-2021,34.4,4315
Gwalior,2021,May,18-05-2021,35.7,3478
Gwalior,2021,May,19-05-2021,34.1,4871
Gwalior,2021,May,20-05-2021,34.2,4577
Gwalior,2021,May,21-05-2021,33.7,4249
Gwalior,2021,May,22-05-2021,32.6,3515
Gwalior,2021,May,23-05-2021,32.1,4219
Gwalior,2021,May,24-05-2021,32.3,3498
Gwalior,2021,May,25-05-2021,32.8,3244
Gwalior,2021,May,26-05-2021,33.6,4439
Gwalior,2021,May,27-05-2021,33.8,4283
Gwalior,2021,May,28-05-2021,35.6,4576
Gwalior,2021,May,29-05-2021,35.5,3390
Gwalior,2021,May,30-05-2021,34.9,3369
Gwalior,2021,May,31-05-2021,34.9,4618
Gwalior,2021,June,01-06-2021,37.4,3608
Gwalior,2021,June,02-06-2021,38.1,3943
Gwalior,2021,June,03-06-2021,40.2,4463
Gwalior,2021,June,04-06-2021,40.2,4162
Gwalior,2021,June,05-06-2021,40.7,3718
Gwalior,2021,June,06-06-2021,40.8,3560
Gwalior,2021,June,07-06-2021,42.5,4887
Gwalior,2021,June,08-06-2021,40.5,2728
Gwalior,2021,June,09-06-2021,40.2,4268
Gwalior,2021,June,10-06-2021,40.2,3955
Gwalior,2021,June,11-06-2021,41,3637
Gwalior,2021,June,12-06-2021,39.1,3936
Gwalior,2021,June,13-06-2021,37.6,3864
Gwalior,2021,June,14-06-2021,37.9,3406
Gwalior,2021,June,15-06-2021,39,2988
Gwalior,2021,June,16-06-2021,37.5,3854
Gwalior,2021,June,17-06-2021,36.8,4981
Gwalior,2021,June,18-06-2021,34.4,5349
Gwalior,2021,June,19-06-2021,35.7,3778
Gwalior,2021,June,20-06-2021,34,2740
Gwalior,2021,June,21-06-2021,35.3,4397
Gwalior,2021,June,22-06-2021,35.1,4273
Gwalior,2021,June,23-06-2021,34.6,3610
Gwalior,2021,June,24-06-2021,35.5,3109
Gwalior,2021,June,25-06-2021,35.4,4618
Gwalior,2021,June,26-06-2021,35,3047
Gwalior,2021,June,27-06-2021,35.5,3381
Gwalior,2021,June,28-06-2021,37.1,2864
Gwalior,2021,June,29-06-2021,37.2,3687
Gwalior,2021,June,30-06-2021,38,3955
Gwalior,2021,July,01-07-2021,36.8,4352
Gwalior,2021,July,02-07-2021,38.8,3767
Gwalior,2021,July,03-07-2021,39.9,3859
Gwalior,2021,July,04-07-2021,39.8,2639
Gwalior,2021,July,05-07-2021,39.2,4173
Gwalior,2021,July,06-07-2021,38.5,4168
Gwalior,2021,July,07-07-2021,39.9,3569
Gwalior,2021,July,08-07-2021,39.9,5098
Gwalior,2021,July,09-07-2021,40.5,5068
Gwalior,2021,July,10-07-2021,40.8,4058
Gwalior,2021,July,11-07-2021,39.2,4360
Gwalior,2021,July,12-07-2021,38.6,4482
Gwalior,2021,July,13-07-2021,38.2,3648
Gwalior,2021,July,14-07-2021,39.3,3869
Gwalior,2021,July,15-07-2021,38.3,4591
Gwalior,2021,July,16-07-2021,36,3282
Gwalior,2021,July,17-07-2021,37.1,3523
Gwalior,2021,July,18-07-2021,34.9,3673
Gwalior,2021,July,19-07-2021,35.3,3969
Gwalior,2021,July,20-07-2021,34,3304
Gwalior,2021,July,21-07-2021,34,3986
Gwalior,2021,July,22-07-2021,35.1,3547
Gwalior,2021,July,23-07-2021,35.3,4653
Gwalior,2021,July,24-07-2021,34.7,3207
Gwalior,2021,July,25-07-2021,33.5,4384
Gwalior,2021,July,26-07-2021,34.9,4098
Gwalior,2021,July,27-07-2021,36,4787
Gwalior,2021,July,28-07-2021,36.5,4226
Gwalior,2021,July,29-07-2021,36.4,4068
Gwalior,2021,July,30-07-2021,36.4,4082
Gwalior,2021,July,31-07-2021,37.1,3670
Gwalior,2021,August,01-08-2021,36.9,4025
Gwalior,2021,August,02-08-2021,36.8,4154
Gwalior,2021,August,03-08-2021,37.2,2524
Gwalior,2021,August,04-08-2021,39.2,5089
Gwalior,2021,August,05-08-2021,38.2,4275
Gwalior,2021,August,06-08-2021,38.1,4023
Gwalior,2021,August,07-08-2021,38.8,2744
Gwalior,2021,August,08-08-2021,40.1,4068
Gwalior,2021,August,09-08-2021,37.8,3985
Gwalior,2021,August,10-08-2021,38.3,4168
Gwalior,2021,August,11-08-2021,38.7,3789
Gwalior,2021,August,12-08-2021,39.1,4424
Gwalior,2021,August,13-08-2021,37.3,4533
Gwalior,2021,August,14-08-2021,37.9,3981
Gwalior,2021,August,15-08-2021,37.6,3021
Gwalior,2021,August,16-08-2021,36.3,3945
Gwalior,2021,August,17-08-2021,35.4,3224
Gwalior,2021,August,18-08-2021,32.6,4063
Gwalior,2021,August,19-08-2021,34.5,4233
Gwalior,2021,August,20-08-2021,33.3,3464
Gwalior,2021,August,21-08-2021,33.3,3560
Gwalior,2021,August,22-08-2021,33.1,2923
Gwalior,2021,August,23-08-2021,32.7,3827
Gwalior,2021,August,24-08-2021,31.6,3951
Gwalior,2021,August,25-08-2021,33.8,2888
Gwalior,2021,August,26-08-2021,33.5,4213
Gwalior,2021,August,27-08-2021,34.4,3987
Gwalior,2021,August,28-08-2021,34.5,3751
Gwalior,2021,August,29-08-2021,34.1,3269
Gwalior,2021,August,30-08-2021,35.2,3996
Gwalior,2021,August,31-08-2021,37.4,3637
Gwalior,2021,September,01-09-2021,32.4,3937
Gwalior,2021,September,02-09-2021,33.4,4286
Gwalior,2021,September,03-09-2021,33.5,3382
Gwalior,2021,September,04-09-2021,35.4,2902
Gwalior,2021,September,05-09-2021,35.8,2493
Gwalior,2021,September,06-09-2021,36.2,3877
Gwalior,2021,September,07-09-2021,36.4,3744
Gwalior,2021,September,08-09-2021,34.6,4096
Gwalior,2021,September,09-09-2021,35.2,3366
Gwalior,2021,September,10-09-2021,36.4,3796
Gwalior,2021,September,11-09-2021,34.3,2753
Gwalior,2021,September,12-09-2021,34.8,3291
Gwalior,2021,September,13-09-2021,35.7,5009
Gwalior,2021,September,14-09-2021,33.7,3776
Gwalior,2021,September,15-09-2021,32.7,4015
Gwalior,2021,September,16-09-2021,32.3,4485
Gwalior,2021,September,17-09-2021,31.4,4342
Gwalior,2021,September,18-09-2021,30.2,3351
Gwalior,2021,September,19-09-2021,29.5,3274
Gwalior,2021,September,20-09-2021,30.6,3779
Gwalior,2021,September,21-09-2021,30.8,3947
Gwalior,2021,September,22-09-2021,29.6,3205
Gwalior,2021,September,23-09-2021,30.6,4203
Gwalior,2021,September,24-09-2021,30.2,4075
Gwalior,2021,September,25-09-2021,29.2,4463
Gwalior,2021,September,26-09-2021,30,3294
Gwalior,2021,September,27-09-2021,30.4,2983
Gwalior,2021,September,28-09-2021,32.5,3370
Gwalior,2021,September,29-09-2021,32.7,3188
Gwalior,2021,September,30-09-2021,33.9,3892
Gwalior,2021,October,01-10-2021,28.9,2352
Gwalior,2021,October,02-10-2021,31.3,3428
Gwalior,2021,October,03-10-2021,31.6,2350
Gwalior,2021,October,04-10-2021,29.4,2843
Gwalior,2021,October,05-10-2021,32.2,3143
Gwalior,2021,October,06-10-2021,33.5,2649
Gwalior,2021,October,07-10-2021,31.6,2773
Gwalior,2021,October,08-10-2021,30.6,3067
Gwalior,2021,October,09-10-2021,31.7,2718
Gwalior,2021,October,10-10-2021,31.1,2546
Gwalior,2021,October,11-10-2021,31.4,2649
Gwalior,2021,October,12-10-2021,31,2360
Gwalior,2021,October,13-10-2021,31.8,4007
Gwalior,2021,October,14-10-2021,29.7,2585
Gwalior,2021,October,15-10-2021,28.8,2702
Gwalior,2021,October,16-10-2021,26.9,1986
Gwalior,2021,October,17-10-2021,26.8,2377
Gwalior,2021,October,18-10-2021,27.1,2684
Gwalior,2021,October,19-10-2021,27.2,2629
Gwalior,2021,October,20-10-2021,27,2809
Gwalior,2021,October,21-10-2021,26.6,3550
Gwalior,2021,October,22-10-2021,26.3,3710
Gwalior,2021,October,23-10-2021,24.6,2160
Gwalior,2021,October,24-10-2021,25.5,2830
Gwalior,2021,October,25-10-2021,26.3,2789
Gwalior,2021,October,26-10-2021,26.8,2776
Gwalior,2021,October,27-10-2021,26.4,3080
Gwalior,2021,October,28-10-2021,26.8,2620
Gwalior,2021,October,29-10-2021,28.1,3308
Gwalior,2021,October,30-10-2021,28.6,2697
Gwalior,2021,October,31-10-2021,28.4,2570
Gwalior,2021,November,01-11-2021,23.6,3194
Gwalior,2021,November,02-11-2021,25.3,3870
Gwalior,2021,November,03-11-2021,25.4,3466
Gwalior,2021,November,04-11-2021,26.4,2464
Gwalior,2021,November,05-11-2021,26.9,2016
Gwalior,2021,November,06-11-2021,26.1,2502
Gwalior,2021,November,07-11-2021,26.4,2893
Gwalior,2021,November,08-11-2021,27.2,3208
Gwalior,2021,November,09-11-2021,26.4,2667
Gwalior,2021,November,10-11-2021,27.8,2855
Gwalior,2021,November,11-11-2021,26.1,3967
Gwalior,2021,November,12-11-2021,26.5,3793
Gwalior,2021,November,13-11-2021,26.2,1954
Gwalior,2021,November,14-11-2021,23.9,1985
Gwalior,2021,November,15-11-2021,23.8,2667
Gwalior,2021,November,16-11-2021,23.7,3638
Gwalior,2021,November,17-11-2021,21,2644
Gwalior,2021,November,18-11-2021,21.6,3690
Gwalior,2021,November,19-11-2021,21.6,3131
Gwalior,2021,November,20-11-2021,21,2603
Gwalior,2021,November,21-11-2021,20.7,2585
Gwalior,2021,November,22-11-2021,21.2,2488
Gwalior,2021,November,23-11-2021,22.1,3592
Gwalior,2021,November,24-11-2021,21.8,3601
Gwalior,2021,November,25-11-2021,21.2,3050
Gwalior,2021,November,26-11-2021,22.2,2801
Gwalior,2021,November,27-11-2021,23.2,2060
Gwalior,2021,November,28-11-2021,22.5,2610
Gwalior,2021,November,29-11-2021,23.6,2512
Gwalior,2021,November,30-11-2021,22.8,2793
Gwalior,2021,December,01-12-2021,21.1,3417
Gwalior,2021,December,02-12-2021,20.3,2822
Gwalior,2021,December,03-12-2021,19.7,2602
Gwalior,2021,December,04-12-2021,19.8,3196
Gwalior,2021,December,05-12-2021,22.1,1775
Gwalior,2021,December,06-12-2021,22.3,3035
Gwalior,2021,December,07-12-2021,22,3066
Gwalior,2021,December,08-12-2021,21.9,3380
Gwalior,2021,December,09-12-2021,21.8,2656
Gwalior,2021,December,10-12-2021,21.9,3099
Gwalior,2021,December,11-12-2021,20.6,2982
Gwalior,2021,December,12-12-2021,20.3,2692
Gwalior,2021,December,13-12-2021,19.9,3664
Gwalior,2021,December,14-12-2021,20.8,3216
Gwalior,2021,December,15-12-2021,18.7,2708
Gwalior,2021,December,16-12-2021,19.2,3058
Gwalior,2021,December,17-12-2021,18.4,3371
Gwalior,2021,December,18-12-2021,17.2,3040
Gwalior,2021,December,19-12-2021,15.8,3217
Gwalior,2021,December,20-12-2021,16.7,1522
Gwalior,2021,December,21-12-2021,16.3,3038
Gwalior,2021,December,22-12-2021,16.3,3263
Gwalior,2021,December,23-12-2021,16.4,3365
Gwalior,2021,December,24-12-2021,13.8,2797
Gwalior,2021,December,25-12-2021,16.5,2604
Gwalior,2021,December,26-12-2021,15.5,2091
Gwalior,2021,December,27-12-2021,17.5,2929
Gwalior,2021,December,28-12-2021,17.6,3865
Gwalior,2021,December,29-12-2021,18.5,2447
Gwalior,2021,December,30-12-2021,19.2,3850
Gwalior,2021,December,31-12-2021,20.4,2855
Gwalior,2022,January,01-01-2022,18.2,2810
Gwalior,2022,January,02-01-2022,16.1,2717
Gwalior,2022,January,03-01-2022,18.3,3949
Gwalior,2022,January,04-01-2022,19,3099
Gwalior,2022,January,05-01-2022,20.8,2653
Gwalior,2022,January,06-01-2022,21.1,3456
Gwalior,2022,January,07-01-2022,21.5,3312
Gwalior,2022,January,08-01-2022,20.7,2807
Gwalior,2022,January,09-01-2022,21.1,2062
Gwalior,2022,January,10-01-2022,19.1,2798
Gwalior,2022,January,11-01-2022,19.4,3290
Gwalior,2022,January,12-01-2022,17.7,2423
Gwalior,2022,January,13-01-2022,18.9,3474
Gwalior,2022,January,14-01-2022,18.7,3075
Gwalior,2022,January,15-01-2022,16.9,3119
Gwalior,2022,January,16-01-2022,16.9,3203
Gwalior,2022,January,17-01-2022,17.6,2813
Gwalior,2022,January,18-01-2022,15.6,3457
Gwalior,2022,January,19-01-2022,14.8,2734
Gwalior,2022,January,20-01-2022,13.4,3387
Gwalior,2022,January,21-01-2022,14.4,2847
Gwalior,2022,January,22-01-2022,12.8,1666
Gwalior,2022,January,23-01-2022,13.6,2057
Gwalior,2022,January,24-01-2022,14.1,3242
Gwalior,2022,January,25-01-2022,15.5,3144
Gwalior,2022,January,26-01-2022,14,2818
Gwalior,2022,January,27-01-2022,14.8,2667
Gwalior,2022,January,28-01-2022,15.5,3157
Gwalior,2022,January,29-01-2022,17.1,2503
Gwalior,2022,January,30-01-2022,15.4,3006
Gwalior,2022,January,31-01-2022,16.1,2874
Gwalior,2022,February,01-02-2022,21.7,3655
Gwalior,2022,February,02-02-2022,19,3313
Gwalior,2022,February,03-02-2022,21.8,4263
Gwalior,2022,February,04-02-2022,23.6,2591
Gwalior,2022,February,05-02-2022,25,2606
Gwalior,2022,February,06-02-2022,22.5,2798
Gwalior,2022,February,07-02-2022,22.3,2617
Gwalior,2022,February,08-02-2022,23.1,2175
Gwalior,2022,February,09-02-2022,22.7,2852
Gwalior,2022,February,10-02-2022,23.4,2949
Gwalior,2022,February,11-02-2022,22.2,2988
Gwalior,2022,February,12-02-2022,21.7,2667
Gwalior,2022,February,13-02-2022,20.5,2103
Gwalior,2022,February,14-02-2022,19.5,4019
Gwalior,2022,February,15-02-2022,18.8,2770
Gwalior,2022,February,16-02-2022,19.7,3245
Gwalior,2022,February,17-02-2022,18.3,3013
Gwalior,2022,February,18-02-2022,18.1,3017
Gwalior,2022,February,19-02-2022,18.5,3470
Gwalior,2022,February,20-02-2022,17.6,3255
Gwalior,2022,February,21-02-2022,17.9,2708
Gwalior,2022,February,22-02-2022,16.1,3267
Gwalior,2022,February,23-02-2022,17.5,3258
Gwalior,2022,February,24-02-2022,16.7,3033
Gwalior,2022,February,25-02-2022,18.3,3101
Gwalior,2022,February,26-02-2022,17.7,3331
Gwalior,2022,February,27-02-2022,19.1,3189
Gwalior,2022,February,28-02-2022,21.4,4166
Gwalior,2022,March,01-03-2022,26.4,3169
Gwalior,2022,March,02-03-2022,28.7,2960
Gwalior,2022,March,03-03-2022,27.1,3142
Gwalior,2022,March,04-03-2022,27.4,3142
Gwalior,2022,March,05-03-2022,27.7,3208
Gwalior,2022,March,06-03-2022,28.8,2461
